itemId,name,category
2934,Imperial Operative Hat,Head
2938,Gryphonskin Bandana,Head
2939,Gryphonskin Hat,Head
2940,Darksteel Chain Coif,Head
2941,Vanya Hat of Casting,Head
2942,Vanya Hat of Healing,Head
2958,Hempen Dalmatica,Body
2959,Hempen Dalmatica of Gathering,Body
2960,Hempen Tunic,Body
2961,Hempen Kurta,Body
2993,Company Tabard,Body
2996,Hempen Undershirt,Body
2997,Hempen Camise,Body
2999,Hempen Tabard,Body
3000,Hempen Cowl,Body
3001,Hempen Shepherd's Tunic,Body
3008,Hempen Acton,Body
3010,Hempen Halfrobe,Body
3011,Bronze Haubergeon,Body
3013,Amateur's Doublet Vest,Body
3014,Amateur's Kurta,Body
3015,Amateur's Dalmatica,Body
3016,Leather Jacket,Body
3017,Hard Leather Harness,Body
3018,Hempen Robe,Body
3019,Hempen Doublet Vest of Crafting,Body
3020,Hempen Doublet Vest of Gathering,Body
3022,Cotton Shirt,Body
3023,Cotton Shepherd's Tunic,Body
3024,Cotton Cowl,Body
3026,Bronze Cuirass,Body
3028,Cotton Tabard,Body
3030,Plundered Jacket,Duty item
3031,Plundered Haubergeon,Duty item
3032,Plundered Bliaud,Duty item
3033,Plundered Cuirass,Duty item
3036,Cotton Dalmatica,Body
3038,Cotton Dalmatica of Gathering,Body
3039,Cotton Acton,Body
3041,Cotton Kurta,Body
3043,Goatskin Jacket,Body
3045,Iron Cuirass,Body
3050,Cotton Halfrobe,Body
3052,Cotton Doublet Vest of Crafting,Body
3053,Cotton Doublet Vest of Gathering,Body
3054,Doctore's Chainmail,Duty item
3055,Doctore's Harness,Duty item
3056,Doctore's Robe,Duty item
3057,Iron Scale Mail,Body
3060,Cotton Trapper's Tunic,Body
3062,Cotton Robe,Body
3064,Initiate's Doublet Vest,Body
3065,Initiate's Gown,Body
3066,Velveteen Shirt,Body
3068,Heavy Iron Armor,Body
3076,Vintage Coatee,Body
3077,Velveteen Coatee of Crafting,Body
3090,Velveteen Cowl,Body
3092,Velveteen Coatee of Gathering,Body
3096,Steel Chainmail,Body
3099,Toadskin Jerkin,Body
3100,Toadskin Jacket,Body
3102,Steel Cuirass,Body
3104,Velveteen Gown,Body
3105,Vintage Doublet Vest,Body
3106,Velveteen Robe,Body
3118,Steel Scale Mail,Body
3120,Velveteen Doublet Vest of Crafting,Body
3121,Velveteen Doublet Vest of Gathering,Body
3125,Linen Shirt,Body
3127,Heavy Steel Armor,Body
3131,Linen Robe,Body
3137,Vintage Chef's Apron,Body
3138,Boarskin Harness,Body
3140,Linen Cowl,Body
3142,Horn Scale Mail,Body
3144,Linen Coatee of Crafting,Body
3145,Linen Coatee of Gathering,Body
3146,Linen Bliaud,Body
3147,Woolen Shirt,Body
3149,Mythril Cuirass,Body
3160,Woolen Robe,Body
3162,Linen Smock,Body
3163,Linen Doublet,Body
3164,Vintage Scale Mail,Body
3165,Peisteskin Harness,Body
3172,Ranger's Tunic,Body
3174,Mythril Haubergeon,Body
3176,Woolen Gown,Body
3177,Boarskin Jerkin,Body
3178,Woolen Bliaud,Body
3180,High Mythril Armor,Body
3182,Vintage Seneschal Coatee,Body
3183,Tortoiseshell Scale Mail,Body
3185,Felt Robe,Body
3187,Woolen Smock,Body
3188,Woolen Doublet,Body
3189,Coliseum Galerus,Duty item
3190,Coliseum Shawl,Duty item
3191,Raptorskin Harness,Body
3193,Woolen Cowl,Body
3201,Rainmaker's Tunic,Body
3203,Cobalt Haubergeon,Body
3205,Felt Gown,Body
3206,Raptorskin Jerkin,Body
3207,Buccaneer's Shirt,Duty item
3208,Vintage Robe,Body
3209,Cobalt Cuirass,Body
3211,Felt Bliaud,Body
3213,Raptorskin Jacket,Body
3215,Patrician's Coatee,Body
3217,Templar's Haubergeon,Duty item
3218,Vintage Haubergeon,Body
3219,Harlequin's Acton,Duty item
3229,Carpenter's Gown,Body
3230,Blacksmith's Apron,Body
3231,Armorer's Gown,Body
3232,Goldsmith's Doublet,Body
3233,Leatherworker's Shirt,Body
3234,Weaver's Swallowtail,Body
3235,Alchemist's Coat,Body
3236,Culinarian's Apron,Body
3237,Miner's Shirt,Body
3238,Botanist's Doublet,Body
3239,Fisher's Shirt,Body
3240,Militia Robe,Body
3241,Militia Cuirass,Body
3242,Militia Harness,Body
3243,Mosshorn Scale Mail,Body
3244,Dodore Doublet,Body
3248,Sentinel's Cuirass,Duty item
3249,Imperial Operative Dalmatica,Body
3256,Heavy Darksteel Armor,Body
3257,Darksteel Haubergeon,Body
3258,Gryphonskin Jerkin,Body
3259,Gryphonskin Tunic,Body
3260,Vanya Robe of Casting,Body
3261,Vanya Robe of Healing,Body
3274,Hempen Breeches,Legs
3275,Hempen Breeches of Crafting,Legs
3276,Hempen Shepherd's Slops,Legs
3307,Hempen Underpants,Legs
3308,Hempen Pantalettes,Legs
3309,Hempen Chausses,Legs
3310,Leather Culottes,Legs
3311,Hempen Sarouel,Legs
3312,Hempen Tights,Legs
3313,Hempen Kecks,Legs
3314,Hempen Gaskins,Legs
3315,Amateur's Slops,Legs
3316,Amateur's Breeches,Legs
3317,Hempen Bottoms,Legs
3318,Hempen Trousers,Legs
3319,Hard Leather Subligar,Legs
3320,Striped Cotton Slops,Legs
3321,Cotton Sarouel,Legs
3322,Cotton Shepherd's Slops,Legs
3324,Cotton Chausses,Legs
3325,Padded Hempen Trousers,Legs
3327,Cotton Tights,Legs
3331,Plundered Trousers,Duty item
3332,Cotton Trousers,Legs
3334,Cotton Breeches,Legs
3336,Cotton Breeches of Crafting,Legs
3337,Goatskin Brais,Legs
3339,Padded Cotton Trousers,Legs
3341,Initiate's Slops,Legs
3343,Cotton Gaskins,Legs
3345,Cotton Kecks,Legs
3347,Goatskin Breeches,Legs
3348,Velveteen Chausses,Legs
3349,Velveteen Sarouel,Legs
3351,Velveteen Sarouel of Gathering,Legs
3352,Heavy Iron Flanchard,Legs
3354,Striped Velveteen Slops,Legs
3355,Velveteen Tights,Legs
3363,Velveteen Bottoms,Legs
3365,Velveteen Trousers,Legs
3367,Toadskin Brais,Legs
3369,Toadskin Culottes,Legs
3370,Padded Velveteen Trousers,Legs
3372,Velveteen Gaskins,Legs
3377,Toadskin Breeches,Legs
3379,Linen Chausses,Legs
3383,Linen Sarouel,Legs
3385,Linen Sarouel of Gathering,Legs
3386,Heavy Steel Flanchard,Legs
3397,Linen Tights,Legs
3399,Linen Trousers,Legs
3402,Boarskin Subligar,Legs
3404,Linen Bottoms,Legs
3405,Boarskin Breeches,Legs
3406,Vintage Hose,Legs
3407,Linen Gaskins,Legs
3408,Woolen Sarouel,Legs
3410,Woolen Sarouel of Gathering,Legs
3411,Padded Linen Trousers,Legs
3413,Woolen Tights,Legs
3415,Linen Slops,Legs
3416,Peisteskin Subligar,Legs
3421,Woolen Kecks,Legs
3423,Boarskin Skirt,Legs
3425,Woolen Chausses,Legs
3426,Boarskin Culottes,Legs
3427,Woolen Trousers,Legs
3429,Woolen Gaskins,Legs
3431,High Mythril Flanchard,Legs
3442,Woolen Slops,Legs
3443,Raptorskin Breeches,Legs
3445,Coliseum Subligar,Duty item
3446,Coliseum Loincloth,Duty item
3447,Raptorskin Subligar,Legs
3454,Felt Kecks,Legs
3456,Felt Chausses,Legs
3457,Raptorskin Culottes,Legs
3467,Felt Gaskins,Legs
3469,Padded Woolen Trousers,Legs
3471,Raptorskin Brais,Legs
3473,Felt Trousers,Legs
3475,Patrician's Bottoms,Legs
3476,Harlequin's Tights,Duty item
3477,Militia Trousers,Legs
3478,Militia Tights,Legs
3479,Militia Subligar,Legs
3480,Sentinel's Trousers,Duty item
3481,Carpenter's Slops,Legs
3482,Blacksmith's Slops,Legs
3483,Armorer's Slops,Legs
3484,Goldsmith's Trousers,Legs
3485,Leatherworker's Trousers,Legs
3486,Weaver's Trousers,Legs
3487,Alchemist's Trousers,Legs
3488,Culinarian's Trousers,Legs
3489,Miner's Slops,Legs
3490,Botanist's Slops,Legs
3491,Fisher's Gaskins,Legs
3498,Heavy Darksteel Flanchard,Legs
3499,Gryphonskin Trousers,Legs
3500,Gryphonskin Kecks,Legs
3501,Vanya Trousers,Legs
3502,Vanya Breeches of Casting,Legs
3503,Vanya Breeches of Healing,Legs
3515,Hempen Halfgloves,Hands
3516,Leather Wristguards,Hands
3530,Fingerless Leather Gloves,Hands
3531,Leather Lightmitts,Hands
3532,Hempen Work Gloves,Hands
3533,Hempen Shortgloves,Hands
3534,Leather Mitts,Hands
3535,Leather Ringbands,Hands
3536,Amateur's Smithing Gloves,Hands
3537,Hard Leather Wristguards,Hands
3538,Hempen Dress Gloves,Hands
3539,Hempen Bracers,Hands
3540,Bronze Mitt Gauntlets,Hands
3541,Hard Leather Armguards,Hands
3542,Hard Leather Lightmitts,Hands
3543,Cotton Halfgloves,Hands
3544,Bronze Gauntlets,Hands
3546,Fingerless Hard Leather Gloves,Hands
3547,Hard Leather Ringbands,Hands
3549,Goatskin Wristguards,Hands
3550,Decorated Bronze Mitt Gauntlets,Hands
3552,Goatskin Mitts,Hands
3556,Plundered Gauntlets,Duty item
3557,Iron Vambraces,Hands
3559,Goatskin Armguards,Hands
3561,Cotton Work Gloves,Hands
3562,Initiate's Gloves,Hands
3563,Iron Gauntlets,Hands
3568,Cotton Dress Gloves,Hands
3570,Cotton Bracers,Hands
3572,Goatskin Lightmitts,Hands
3574,Iron Scale Fingers,Hands
3575,Velveteen Halfgloves,Hands
3576,Fingerless Goatskin Gloves,Hands
3578,Fingerless Goatskin Gloves of Gathering,Hands
3579,Heavy Iron Gauntlets,Hands
3581,Goatskin Ringbands,Hands
3583,Velveteen Shortgloves,Hands
3586,Steel Vambraces,Hands
3597,Toadskin Armguards,Hands
3599,Steel Gauntlets,Hands
3601,Velveteen Work Gloves,Hands
3603,Velveteen Dress Gloves,Hands
3605,Steel Scale Fingers,Hands
3607,Linen Halfgloves,Hands
3611,Fingerless Boarskin Gloves,Hands
3613,Fingerless Boarskin Gloves of Gathering,Hands
3614,Heavy Steel Gauntlets,Hands
3616,Boarskin Ringbands,Hands
3619,Steel Mitt Gauntlets,Hands
3621,Linen Shortgloves,Hands
3622,Horn Scale Fingers,Hands
3623,Mythril Vambraces,Hands
3625,Fingerless Peisteskin Gloves,Hands
3627,Fingerless Peisteskin Gloves of Gathering,Hands
3628,Mythril Gauntlets,Hands
3639,Boarskin Smithy's Gloves,Hands
3640,Woolen Dress Gloves,Hands
3642,Mythril Mitt Gauntlets,Hands
3645,Woolen Bracers,Hands
3647,Woolen Halfgloves,Hands
3648,Woolen Work Gloves,Hands
3649,High Mythril Gauntlets,Hands
3651,Fingerless Raptorskin Gloves,Hands
3653,Fingerless Raptorskin Gloves of Gathering,Hands
3654,Cobalt Vambraces,Hands
3656,Boarskin Ringbands of Flames,Hands
3658,Boarskin Ringbands of Frost,Hands
3660,Boarskin Ringbands of Gales,Hands
3662,Boarskin Ringbands of Tremors,Hands
3664,Boarskin Ringbands of Storms,Hands
3666,Boarskin Ringbands of Tides,Hands
3668,Raptorskin Smithy's Gloves,Hands
3669,Tortoiseshell Scale Fingers,Hands
3670,Cobalt Mitt Gauntlets,Hands
3678,Felt Bracers,Hands
3680,Felt Halfgloves,Hands
3681,Felt Work Gloves,Hands
3691,Vintage Smithy's Gloves,Hands
3692,Cobalt Gauntlets,Hands
3694,Raptorskin Armguards,Hands
3696,Felt Dress Gloves,Hands
3698,Patrician's Gloves,Hands
3699,Militia Ringbands,Hands
3700,Militia Gauntlets,Hands
3701,Militia Mitt Gauntlets,Hands
3705,Sentinel's Gauntlets,Duty item
3706,Carpenter's Gloves,Hands
3707,Blacksmith's Gloves,Hands
3708,Armorer's Gloves,Hands
3709,Goldsmith's Gloves,Hands
3710,Leatherworker's Gloves,Hands
3711,Weaver's Gloves,Hands
3712,Alchemist's Gloves,Hands
3713,Culinarian's Mitts,Hands
3714,Miner's Gloves,Hands
3715,Botanist's Gloves,Hands
3716,Fisher's Gloves,Hands
3723,Heavy Darksteel Gauntlets,Hands
3724,Darksteel Mitt Gauntlets,Hands
3725,Gryphonskin Bracers,Hands
3726,Gryphonskin Gloves,Hands
3727,Vanya Gloves of Casting,Hands
3728,Vanya Gloves of Healing,Hands
3740,Leather Duckbills,Feet
3741,Leather Duckbills of Gathering,Feet
3742,Maple Clogs,Feet
3761,Leather Shoes,Feet
3762,Leather Crakows,Feet
3763,Maple Pattens,Feet
3764,Leather Sandals,Feet
3765,Leather Leggings,Feet
3766,Leather Boots,Feet
3767,Bronze Sollerets,Feet
3768,Amateur's Thighboots,Feet
3769,Amateur's Duckbills,Feet
3770,Leather Jackboots,Feet
3771,Hard Leather Shoes,Feet
3772,Hard Leather Caligae,Feet
3773,Hard Leather Sandals,Feet
3774,Hard Leather Espadrilles,Feet
3775,Bronze Sabatons,Feet
3777,Hard Leather Boots,Feet
3779,Ash Pattens,Feet
3780,Hard Leather Crakows,Feet
3781,Plundered Sabatons,Duty item
3782,Plundered Duckbills,Duty item
3783,Plundered Moccasins,Duty item
3784,Goatskin Leggings,Feet
3788,Padded Leather Duckbills,Feet
3790,Padded Leather Duckbills of Gathering,Feet
3791,Goatskin Leg Guards,Feet
3793,Iron Sabatons,Feet
3795,Initiate's Thighboots,Feet
3799,Goatskin Espadrilles,Feet
3800,Cotton Dress Shoes,Feet
3802,Iron-plated Jackboots,Feet
3804,Iron Scale Greaves,Feet
3805,Elm Pattens,Feet
3806,Goatskin Duckbills,Feet
3808,Goatskin Crakows,Feet
3810,Goatskin Crakows of Gathering,Feet
3821,Goatskin Boots,Feet
3823,Velveteen Gaiters,Feet
3825,Steel Sabatons,Feet
3827,Toadskin Leg Guards,Feet
3829,Toadskin Workboots,Feet
3831,Velveteen Dress Shoes,Feet
3833,Steel-plated Jackboots,Feet
3835,Steel Scale Greaves,Feet
3837,Walnut Pattens,Feet
3841,Boarskin Crakows,Feet
3843,Boarskin Crakows of Gathering,Feet
3844,Toadskin Duckbills,Feet
3847,Steel-plated Caligae,Feet
3849,Linen Gaiters,Feet
3850,Horn Scale Greaves,Feet
3851,Peisteskin Crakows,Feet
3853,Peisteskin Crakows of Gathering,Feet
3854,Mythril Sabatons,Feet
3856,Boarskin Duckbills,Feet
3858,Mythril-plated Jackboots,Feet
3860,Boarskin Thighboots,Feet
3861,Mythril-plated Caligae,Feet
3866,Boarskin Moccasins,Feet
3868,Mythril Sollerets,Feet
3870,Oak Pattens,Feet
3871,Boarskin Workboots,Feet
3881,Woolen Dress Shoes,Feet
3883,Cobalt-plated Jackboots,Feet
3885,Raptorskin Thighboots,Feet
3886,Tortoiseshell Scale Greaves,Feet
3887,Cobalt-plated Caligae,Feet
3904,Hunting Moccasins,Feet
3906,Cobalt Sollerets,Feet
3908,Mahogany Pattens,Feet
3909,Raptorskin Workboots,Feet
3910,Buccaneer's Boots,Duty item
3911,Vintage Thighboots,Feet
3912,Cobalt Sabatons,Feet
3914,Felt Dress Shoes,Feet
3916,Raptorskin Leg Guards,Feet
3918,Patrician's Gaiters,Feet
3919,Templar's Sollerets,Duty item
3920,Militia Duckbills,Feet
3921,Militia Sabatons,Feet
3922,Militia Caligae,Feet
3926,Sentinel's Sabatons,Duty item
3927,Carpenter's Workboots,Feet
3928,Blacksmith's Workboots,Feet
3929,Armorer's Workboots,Feet
3930,Goldsmith's Boots,Feet
3931,Leatherworker's Workboots,Feet
3932,Weaver's Thighboots,Feet
3933,Alchemist's Thighboots,Feet
3934,Culinarian's Gaiters,Feet
3935,Miner's Workboots,Feet
3936,Botanist's Workboots,Feet
3937,Fisher's Wading Boots,Feet
3943,Darksteel Sollerets,Feet
3944,Gryphonskin Thighboots,Feet
3945,Gryphonskin Moccasins,Feet
3946,Vanya Crakows,Feet
3947,Spruce Pattens,Feet
4091,Copper Wristlets,Bracelets
4092,Leather Wristbands,Bracelets
4093,Bone Armillae,Bracelets
4094,Brass Wristlets,Bracelets
4095,Brass Wristlets of Crafting,Bracelets
4097,Hard Leather Wristbands,Bracelets
4099,Hard Leather Wristbands of Gathering,Bracelets
4100,Coral Armillae,Bracelets
4103,Silver Wristlets,Bracelets
4105,Silver Wristlets of Crafting,Bracelets
4106,Goatskin Wristbands,Bracelets
4108,Goatskin Wristbands of Gathering,Bracelets
4109,Sunstone Bracelet,Bracelets
4111,Danburite Bracelet,Bracelets
4113,Malachite Bracelet,Bracelets
4115,Sphene Bracelet,Bracelets
4117,Fluorite Bracelet,Bracelets
4119,Lapis Lazuli Bracelet,Bracelets
4121,Horn Armillae,Bracelets
4124,Mythril Wristlets,Bracelets
4126,Mythril Wristlets of Crafting,Bracelets
4130,Boarskin Wristbands,Bracelets
4132,Boarskin Wristbands of Gathering,Bracelets
4133,Garnet Bracelet,Bracelets
4135,Goshenite Bracelet,Bracelets
4137,Peridot Bracelet,Bracelets
4139,Heliodor Bracelet,Bracelets
4141,Amethyst Bracelet,Bracelets
4143,Aquamarine Bracelet,Bracelets
4145,Pearl Bracelet,Bracelets
4147,Red Coral Armillae,Bracelets
4150,Electrum Wristlets,Bracelets
4152,Electrum Wristlets of Crafting,Bracelets
4153,Raptorskin Wristbands,Bracelets
4155,Raptorskin Wristbands of Gathering,Bracelets
4156,Rubellite Bracelet,Bracelets
4158,Zircon Bracelet,Bracelets
4160,Tourmaline Bracelet,Bracelets
4162,Amber Bracelet,Bracelets
4164,Spinel Bracelet,Bracelets
4166,Turquoise Bracelet,Bracelets
4168,Black Pearl Bracelet,Bracelets
4170,Tortoiseshell Armillae,Bracelets
4172,Militia Bracelets,Bracelets
4173,Militia Wristlets,Bracelets
4174,Imperial Operative Wristlets,Bracelets
4181,Gryphonskin Wristbands,Bracelets
4182,Astral Bracelet,Bracelets
4183,Rose Gold Bracelets,Bracelets
4197,Copper Earrings,Earrings
4198,Copper Ear Cuffs,Earrings
4204,Fang Earrings,Earrings
4205,Brass Earrings,Earrings
4206,Plundered Ear Cuffs,Duty item
4207,Plundered Earrings,Duty item
4209,Brass Ear Cuffs,Earrings
4211,Horn Earrings,Earrings
4213,Silver Earrings,Earrings
4214,Sunstone Earrings,Earrings
4216,Danburite Earrings,Earrings
4218,Malachite Earrings,Earrings
4220,Sphene Earrings,Earrings
4222,Fluorite Earrings,Earrings
4224,Lapis Lazuli Earrings,Earrings
4226,Silver Ear Cuffs,Earrings
4231,Wolf Earrings,Earrings
4232,Mythril Earrings,Earrings
4233,Garnet Earrings,Earrings
4235,Goshenite Earrings,Earrings
4237,Peridot Earrings,Earrings
4239,Heliodor Earrings,Earrings
4241,Amethyst Earrings,Earrings
4243,Aquamarine Earrings,Earrings
4245,Pearl Earrings,Earrings
4247,Mythril Ear Cuffs,Earrings
4254,Red Coral Earrings,Earrings
4255,Electrum Earrings,Earrings
4258,Rubellite Earrings,Earrings
4260,Zircon Earrings,Earrings
4262,Tourmaline Earrings,Earrings
4264,Amber Earrings,Earrings
4266,Spinel Earrings,Earrings
4268,Turquoise Earrings,Earrings
4270,Black Pearl Earrings,Earrings
4272,Electrum Ear Cuffs,Earrings
4277,Militia Earrings,Earrings
4284,Rose Gold Earrings,Earrings
4285,Rose Gold Ear Screws,Earrings
4286,Rose Gold Ear Cuffs,Earrings
4304,Leather Choker,Necklace
4305,Copper Gorget,Necklace
4306,Bone Necklace,Necklace
4307,Copper Choker,Necklace
4308,Hard Leather Choker,Necklace
4309,Brass Gorget,Necklace
4311,Fang Necklace,Necklace
4313,Brass Choker,Necklace
4314,Goatskin Choker,Necklace
4315,Silver Gorget,Necklace
4317,Horn Necklace,Necklace
4320,Sunstone Choker,Necklace
4322,Danburite Choker,Necklace
4324,Malachite Choker,Necklace
4326,Sphene Choker,Necklace
4328,Fluorite Choker,Necklace
4330,Lapis Lazuli Choker,Necklace
4332,Silver Choker,Necklace
4333,Boarskin Choker,Necklace
4335,Mythril Gorget,Necklace
4337,Wolf Necklace,Necklace
4339,Garnet Choker,Necklace
4341,Goshenite Choker,Necklace
4343,Peridot Choker,Necklace
4345,Heliodor Choker,Necklace
4347,Amethyst Choker,Necklace
4349,Aquamarine Choker,Necklace
4351,Pearl Choker,Necklace
4353,Mythril Choker,Necklace
4360,Raptorskin Choker,Necklace
4361,Electrum Gorget,Necklace
4363,Red Coral Necklace,Necklace
4365,Rubellite Choker,Necklace
4367,Zircon Choker,Necklace
4369,Tourmaline Choker,Necklace
4371,Amber Choker,Necklace
4373,Spinel Choker,Necklace
4375,Turquoise Choker,Necklace
4377,Black Pearl Choker,Necklace
4379,Electrum Choker,Necklace
4380,Militia Choker,Necklace
4381,Imperial Operative Choker,Necklace
4388,Gryphonskin Choker,Necklace
4389,Astral Choker,Necklace
4390,Rose Gold Gorget,Necklace
4421,Bone Ring,Ring
4422,Copper Ring,Ring
4430,Brass Ring,Ring
4431,Brass Ring of Crafting,Ring
4433,Coral Ring,Ring
4435,Goatskin Ring,Ring
4439,Silver Ring,Ring
4440,Silver Ring of Crafting,Ring
4442,Sunstone Ring,Ring
4444,Danburite Ring,Ring
4446,Malachite Ring,Ring
4448,Sphene Ring,Ring
4450,Fluorite Ring,Ring
4452,Lapis Lazuli Ring,Ring
4454,Horn Ring,Ring
4456,Toadskin Ring,Ring
4465,Mythril Ring,Ring
4467,Mythril Ring of Crafting,Ring
4468,Garnet Ring,Ring
4470,Goshenite Ring,Ring
4472,Peridot Ring,Ring
4474,Heliodor Ring,Ring
4476,Amethyst Ring,Ring
4478,Aquamarine Ring,Ring
4480,Pearl Ring,Ring
4482,Boarskin Ring,Ring
4485,Red Coral Ring,Ring
4497,Electrum Ring,Ring
4501,Electrum Ring of Crafting,Ring
4502,Rubellite Ring,Ring
4504,Zircon Ring,Ring
4506,Tourmaline Ring,Ring
4508,Amber Ring,Ring
4510,Spinel Ring,Ring
4512,Turquoise Ring,Ring
4514,Black Pearl Ring,Ring
4516,Raptorskin Ring,Ring
4526,Gryphonskin Ring,Ring
4527,Astral Ring,Ring
4528,Rose Gold Ring,Ring
4551,Potion,Medicine
4552,Hi-Potion,Medicine
4553,Mega-Potion,Medicine
4554,X-Potion,Medicine
4555,Ether,Medicine
4556,Hi-Ether,Medicine
4557,Mega-Ether,Medicine
4558,X-Ether,Medicine
4559,Elixir,Medicine
4560,Hi-Elixir,Medicine
4564,Antidote,Medicine
4565,Eye Drops,Medicine
4566,Echo Drops,Medicine
4567,Smelling Salts,Medicine
4568,Spine Drops,Medicine
4569,Gold Needle,Medicine
4574,Weak Poisoning Potion,Medicine
4575,Weak Blinding Potion,Medicine
4576,Weak Silencing Potion,Medicine
4577,Weak Sleeping Potion,Medicine
4578,Weak Paralyzing Potion,Medicine
4579,Poisoning Potion,Medicine
4580,Blinding Potion,Medicine
4581,Silencing Potion,Medicine
4582,Sleeping Potion,Medicine
4583,Paralyzing Potion,Medicine
4584,Potent Poisoning Potion,Medicine
4585,Potent Blinding Potion,Medicine
4586,Potent Silencing Potion,Medicine
4587,Potent Sleeping Potion,Medicine
4588,Potent Paralyzing Potion,Medicine
4594,Potion of Strength,Medicine
4595,Potion of Dexterity,Medicine
4596,Potion of Vitality,Medicine
4597,Potion of Intelligence,Medicine
4598,Potion of Mind,Medicine
4599,Hi-Potion of Strength,Medicine
4600,Hi-Potion of Dexterity,Medicine
4601,Hi-Potion of Vitality,Medicine
4602,Hi-Potion of Intelligence,Medicine
4603,Hi-Potion of Mind,Medicine
4604,Mega-Potion of Strength,Medicine
4605,Mega-Potion of Dexterity,Medicine
4606,Mega-Potion of Vitality,Medicine
4607,Mega-Potion of Intelligence,Medicine
4608,Mega-Potion of Mind,Medicine
4609,X-Potion of Strength,Medicine
4610,X-Potion of Dexterity,Medicine
4611,X-Potion of Vitality,Medicine
4612,X-Potion of Intelligence,Medicine
4613,X-Potion of Mind,Medicine
4614,Fire Ward Potion,Medicine
4615,Ice Ward Potion,Medicine
4616,Wind Ward Potion,Medicine
4617,Earth Ward Potion,Medicine
4618,Lightning Ward Potion,Medicine
4619,Water Ward Potion,Medicine
4620,Fire Ward Hi-Potion,Medicine
4621,Ice Ward Hi-Potion,Medicine
4622,Wind Ward Hi-Potion,Medicine
4623,Earth Ward Hi-Potion,Medicine
4624,Lightning Ward Hi-Potion,Medicine
4625,Water Ward Hi-Potion,Medicine
