date,itemId,unitsListed,listings,sellers,minPrice,maxPrice,lastUpload
2026-09-12,6529,2,2,2,26000,28000,1788830200535
2026-09-12,6530,0,0,0,,,0
2026-09-12,6531,5,5,4,49999,80060,1788153805274
2026-09-12,6532,10,10,10,43999,249999,1789225535618
2026-09-12,6533,8,8,8,7000,24000,1788656481812
2026-09-12,6534,8,8,6,42894,150000,1789057872649
2026-09-12,6535,4,4,3,60000,99998,1789157397533
2026-09-12,6542,0,0,0,,,0
2026-09-12,6543,0,0,0,,,0
2026-09-12,6544,3,3,3,15000,89995,1788593722379
2026-09-12,6548,5,5,5,29895,37999,1788983376450
2026-09-12,6549,2,2,1,34000,34000,1789142367213
2026-09-12,6550,0,0,0,,,0
2026-09-12,6551,4,4,4,40150,149000,1789105179704
2026-09-12,6552,3,3,3,40000,45000,1789003620948
2026-09-12,6559,9,9,6,37000,150000,1789193244454
2026-09-12,6560,14,14,12,6700,99900,1789142330139
2026-09-12,6561,7,7,4,17899,70000,1789229321142
2026-09-12,6562,8,8,5,10000,15998,1788650947728
2026-09-12,6563,2,2,2,44998,44999,1789003616223
2026-09-12,6564,1,1,1,50120,50120,1787578243165
2026-09-12,6565,1,1,1,100000,100000,1788651046856
2026-09-12,6566,2,2,2,99000,99000,1789038599112
2026-09-12,6567,4,4,4,98000,98000,1788593834396
2026-09-12,6568,0,0,0,,,0
2026-09-12,6569,8,8,8,75950,395000,1789142096049
2026-09-12,6570,1,1,1,100150,100150,1787774818500
2026-09-12,6571,2,2,2,100000,125000,1789176304489
2026-09-12,6572,1,1,1,170000,170000,1788734174513
2026-09-12,6573,5,5,5,43998,79999,1788967120239
2026-09-12,6574,4,4,4,70000,75000,1789018056031
2026-09-12,6575,5,5,5,199988,225335,1789194382634
2026-09-12,6576,0,0,0,,,0
2026-09-12,6577,0,0,0,,,0
2026-09-12,6578,0,0,0,,,0
2026-09-12,6579,1,1,1,98900,98900,1788785366497
2026-09-12,6580,0,0,0,,,0
2026-09-12,6581,2,2,2,59998,62500,1789155549734
2026-09-12,6582,0,0,0,,,0
2026-09-12,6583,9,9,7,15000,89998,1789134949950
2026-09-12,6584,4,4,2,40000,96999,1787828492967
2026-09-12,6585,11,11,6,20000,44000,1788593710265
2026-09-12,6586,9,9,7,93995,750000,1789215300081
2026-09-12,6588,0,0,0,,,0
2026-09-12,6590,9,9,6,100000,350000,1789181557797
2026-09-12,6591,4,4,4,15197,15398,1789019732604
2026-09-12,6592,6,6,6,69450,450000,1788928056859
2026-09-12,6593,8,8,8,89995,300398,1788757046109
2026-09-12,6594,1,1,1,90900,90900,1788807519127
2026-09-12,6595,10,10,10,25980,50000,1789207995563
2026-09-12,6596,1,1,1,5000,5000,1789078497004
2026-09-12,6599,6,6,6,12080,49998,1788588792577
2026-09-12,6601,0,0,0,,,0
2026-09-12,6602,11,11,3,6099,6200,1789192948982
2026-09-12,6603,2,2,2,12898,12899,1788768202518
2026-09-12,6604,0,0,0,,,0
2026-09-12,6606,2,2,2,20000,20000,1788592046008
2026-09-12,6607,10,10,9,19060,86500,1788748735991
2026-09-12,6608,2,2,2,20000,20000,1788647040514
2026-09-12,6609,3,3,3,45000,47500,1789192931221
2026-09-12,6610,5,5,4,29900,29999,1788593987853
2026-09-12,6611,10,10,8,10000,10060,1788651099526
2026-09-12,6612,2,2,2,49000,49000,1788593165238
2026-09-12,6613,14,14,14,999,30000,1789217525206
2026-09-12,6614,0,0,0,,,0
2026-09-12,6615,4,4,4,18993,29949,1788839220328
2026-09-12,6616,2,2,2,50000,50000,1788650854312
2026-09-12,6617,3,3,3,1999,2900,1788488937110
2026-09-12,6618,4,4,2,29060,29999,1789045886210
2026-09-12,6619,9,9,9,54998,298960,1788819166073
2026-09-12,6620,7,7,7,28999,190000,1788753675771
2026-09-12,6621,5,5,5,76997,199998,1789198068325
2026-09-12,6622,4,4,3,24000,35000,1788969199485
2026-09-12,6623,2,2,2,28000,28000,1788650918746
2026-09-12,6624,0,0,0,,,0
2026-09-12,6625,6,6,6,5000,54936,1789053460022
2026-09-12,6626,0,0,0,,,0
2026-09-12,6627,9,9,9,4060,12200,1788815206614
2026-09-12,6628,10,10,10,3000,29970,1789097444171
2026-09-12,6629,4,4,4,198000,198993,1789086375190
2026-09-12,6630,9,9,9,3500,99000,1788593855223
2026-09-12,6631,7,7,6,45500,45500,1788656490475
2026-09-12,6632,1,1,1,9059,9059,1788588818971
2026-09-12,6633,2,2,2,59999,75000,1788651180504
2026-09-12,6634,6,6,4,195088,600000,1789181565984
2026-09-12,6635,1,1,1,20000,20000,1789007547177
2026-09-12,6636,12,12,6,24900,37000,1788593957850
2026-09-12,6637,13,13,5,24998,35000,1788836344249
2026-09-12,6638,4,4,3,10000,30000,1788329451241
2026-09-12,6639,1,1,1,90000,90000,1788656076717
2026-09-12,6640,21,21,17,15000,24999,1788639773760
2026-09-12,6641,0,0,0,,,0
2026-09-12,6642,1,1,1,84999,84999,1789156243527
2026-09-12,6643,0,0,0,,,0
2026-09-12,6644,3,3,3,39000,49995,1789156375086
2026-09-12,6645,5,5,4,20000,65000,1789185750892
2026-09-12,6646,9,9,5,38950,38950,1789156021068
2026-09-12,6647,8,8,7,25000,25000,1789194127368
2026-09-12,6648,3,3,3,65000,118000,1789194144711
2026-09-12,6649,3,3,2,30000,30000,1788758069540
2026-09-12,6650,8,8,8,39997,94325,1789229712857
2026-09-12,6651,4,4,4,23757,30000,1789070338191
2026-09-12,6654,2,2,2,75000,99995,1788837728667
2026-09-12,6663,5,5,5,50000,69000,1788750004560
2026-09-12,6667,4,4,2,32000,37500,1789156126856
2026-09-12,6668,4,4,4,199999,294999,1789150377720
2026-09-12,6669,13,13,13,299994,999000,1788906139036
2026-09-12,6670,11,11,6,59995,494000,1789217771927
2026-09-12,6671,1,1,1,129000,129000,1788592831917
2026-09-12,6673,3,3,3,25000,25000,1788593171354
2026-09-12,6674,8,8,7,8199,25000,1788791154450
2026-09-12,6675,12,12,11,8999,25000,1788656503815
2026-09-12,6676,7,7,7,24900,25000,1788593945123
2026-09-12,6677,11,11,8,23000,28840,1788593902555
2026-09-12,6678,6,6,5,13200,25000,1788656510950
2026-09-12,6679,8,8,7,25000,30000,1788993335032
2026-09-12,6680,4,4,4,25900,29999,1788593316696
2026-09-12,6681,6,6,6,6000,48123,1788593781187
2026-09-12,6682,0,0,0,,,0
2026-09-12,6683,0,0,0,,,0
2026-09-12,6685,3,3,2,297000,299998,1787598658524
2026-09-12,7073,1,1,1,60000,60000,1789194132700
2026-09-12,7074,8,8,8,6150,10000,1788593408966
2026-09-12,7084,0,0,0,,,0
2026-09-12,7085,0,0,0,,,0
2026-09-12,7086,0,0,0,,,0
2026-09-12,7109,8,8,5,29999,79998,1789087940336
2026-09-12,7114,14,14,13,9996,35000,1788797915905
2026-09-12,7131,11,11,8,44000,100000,1789086461371
2026-09-12,7132,8,8,8,21146,39999,1789086464981
2026-09-12,7136,15,15,13,6500,75000,1788913297913
2026-09-12,7137,14,14,12,15000,199150,1788729264134
2026-09-12,7138,2,2,2,26000,27995,1789110141756
2026-09-12,7139,3,3,3,29999,50000,1789006008895
2026-09-12,7141,3,3,3,24900,25000,1789086469107
2026-09-12,7142,8,8,4,9000,60000,1789006161955
2026-09-12,7146,11,11,9,4000,350000,1789207736312
2026-09-12,7147,9,9,9,4796,35000,1789087478010
2026-09-12,7148,7,7,6,33500,40000,1789225686175
2026-09-12,7149,4,4,3,1472,1497,1789219266949
2026-09-12,7767,4,1,1,95,95,1789001035536
2026-09-12,7958,18,18,6,30000,70000,1789170594222
2026-09-12,7959,3,3,2,989,990,1788842849127
2026-09-12,7962,1,1,1,25000,25000,1788912919185
2026-09-12,7963,7,7,3,30000,50000,1789192850168
2026-09-12,7970,22,22,7,14999,29998,1789180774210
2026-09-12,7973,0,0,0,,,0
2026-09-12,7976,8,8,7,99999,1999999,1789194249866
2026-09-12,7978,3,3,2,59450,100000,1788993898326
2026-09-12,7979,28,28,13,29999,118500,1789217978272
2026-09-12,7983,1,1,1,80000,80000,1789005287774
2026-09-12,7992,8,8,7,39999,64999,1789215336526
2026-09-12,7993,5,5,5,59998,99000,1789090838928
2026-09-12,7994,6,6,6,2222220,2900000,1789178362873
2026-09-12,7996,7,7,5,3999,18995,1787996750873
2026-09-12,7997,4,4,4,10000,40053,1789076838033
2026-09-12,7998,22,22,9,35999,90000,1789157375603
2026-09-12,7999,38,38,17,39990,104057,1789190580344
2026-09-12,8002,5,5,5,25000,32000,1789186245794
2026-09-12,8007,3,3,3,29999,39150,1787808115008
2026-09-12,8008,9,9,9,4700,15999,1789199113276
2026-09-12,8009,8,8,8,7980,15000,1789193468212
2026-09-12,8011,9,9,9,14777,90141,1789070331751
2026-09-12,8012,8,8,8,64999,99999,1789154385667
2026-09-12,8013,3,3,3,15000,15000,1788593122845
2026-09-12,8015,4,4,4,24998,27150,1789171358375
2026-09-12,8786,0,0,0,,,0
2026-09-12,8787,0,0,0,,,0
2026-09-12,8788,4,4,1,45000,45000,1788565853113
2026-09-12,8790,13,13,7,73997,249795,1789145560547
2026-09-12,8796,8,8,7,39997,144987,1788993711353
2026-09-12,8797,6,6,3,20000,119997,1789139064122
2026-09-12,8802,6,6,5,5000,1000001,1789070436323
2026-09-12,8804,6,6,6,495,49999,1788477504175
2026-09-12,8805,4,4,2,29999,30000,1789191121195
2026-09-12,8806,6,6,5,299997,999999,1789198604741
2026-09-12,8811,5,5,5,74999,999999,1789007463079
2026-09-12,8813,5,5,5,46997,48999,1789209874020
2026-09-12,8814,0,0,0,,,0
2026-09-12,8816,8,8,7,74600,74975,1789215712748
2026-09-12,8820,2,2,2,19998,20000,1789077037203
2026-09-12,8821,21,21,12,55436,99998,1788726494759
2026-09-12,8831,34,34,12,59800,2115300,1789079005966
2026-09-12,8832,17,17,14,79800,187099,1788800094589
2026-09-12,8833,8,8,8,990,5999,1788833921862
2026-09-12,8834,8,8,8,1130,496900,1789184543275
2026-09-12,9723,6,6,6,1000,10000,1789190556746
2026-09-12,9726,5,5,3,800,20000,1789074778783
2026-09-12,9727,3,3,3,1000,7000,1788321275147
2026-09-12,9734,7,7,4,45000,48000,1788975866633
2026-09-12,9736,15,15,8,38998,180000,1788749417355
2026-09-12,9739,5,5,5,10000,24999,1789077048875
2026-09-12,9746,6,6,4,36000,69949,1788999387542
2026-09-12,9748,2,2,2,74057,74798,1789076848346
2026-09-12,9749,2,2,2,25057,40000,1788787549011
2026-09-12,9766,0,0,0,,,0
2026-09-12,9767,8,8,8,6831,24500,1788602984000
2026-09-12,9770,11,11,11,4077,29992,1788176937152
2026-09-12,12095,2,2,2,80060,81999,1789147089517
2026-09-12,12096,5,5,5,14849,53500,1789004486610
2026-09-12,12098,11,11,10,34493,45060,1788737300967
2026-09-12,12114,10,10,10,399,164157,1789192338913
2026-09-12,12115,9,9,8,5000,59999,1789076872818
2026-09-12,12235,1,1,1,25000,25000,1789133174562
2026-09-12,13075,1,1,1,150000,150000,1789142257087
2026-09-12,13077,9,9,7,19900,143000,1789225793524
2026-09-12,13078,9,9,9,70999,103333,1788726500607
2026-09-12,14181,97,16,15,495,26999,1788803523336
2026-09-12,14229,5,5,5,5100,20000,1789007531504
2026-09-12,14234,5,5,5,94476,100000,1789086500179
2026-09-12,14235,4,4,4,449925,600000,1789104128947
2026-09-12,14241,3,3,3,20000,59995,1789008935166
2026-09-12,14242,2,2,2,1000,2000,1789007554527
2026-09-12,14243,1,1,1,10000,10000,1789007557164
2026-09-12,15146,8,8,8,3000,18499,1789185619436
2026-09-12,15151,13,13,11,60000,289999,1789185480135
2026-09-12,15775,2,2,1,40000,40000,1788976638785
2026-09-12,15970,1,1,1,29749,29749,1789132174861
2026-09-12,15974,43,43,14,20994,73999,1789215688032
2026-09-12,16935,10,10,8,90749,98830,1789031786038
2026-09-12,17955,7,7,6,149998,369500,1788990805004
2026-09-12,17971,24,24,9,69995,74798,1789078405743
2026-09-12,23862,3,3,1,21000,21000,1789172688265
2026-09-12,23874,1,1,1,10000,10000,1789078201760
2026-09-12,23879,6,6,4,24994,25000,1788972660628
2026-09-12,23884,6,6,6,29996,79998,1788583010903
2026-09-12,23891,4,4,3,50000,90000,1789057485610
2026-09-12,23893,37,37,10,79965,123990,1789216565547
2026-09-12,23894,15,15,5,23885,98400,1789180435255
2026-09-12,24501,2,2,2,49850,49850,1789154352062
2026-09-12,24507,10,10,7,19750,52631,1789176390180
2026-09-12,24511,39,39,6,28975,36394,1789216406372
2026-09-12,24512,38,38,12,12999,29973,1789192775576
2026-09-12,24513,16,16,10,29980,59842,1789175319975
2026-09-12,24514,55,55,6,24000,26988,1789205874587
2026-09-12,24515,7,7,7,4000,96966,1788898822340
2026-09-12,24522,3,3,3,7629,50000,1788433903679
2026-09-12,24524,5,5,5,3030,6500,1788673414182
2026-09-12,24525,12,12,7,38920,59999,1789197336260
2026-09-12,24526,6,6,2,25000,110000,1789185590374
2026-09-12,24536,5,5,5,29998,90000,1789137072092
2026-09-12,24538,4,4,4,22499,30097,1789077129724
2026-09-12,24539,15,15,10,9000,69598,1788722045078
2026-09-12,27268,7,7,7,17865,499997,1789220186479
2026-09-12,27269,8,8,7,999,98995,1789019687723
2026-09-12,27271,5,5,3,30000,46460,1788279199491
2026-09-12,27272,9,9,2,35000,75000,1788822514356
2026-09-12,27274,5,5,3,25000,50000,1789166851619
2026-09-12,27295,11,11,11,150,2000000,1789190568998
2026-09-12,27296,12,12,3,20000,39999,1789185516264
2026-09-12,27297,2,2,2,30000,37030,1788975856274
